artist,title,English_clean_lyric
  우주소녀  ,이층침대 (Good Night),night matter night night night night night night night night night night night everything night night night night night night good good good good good good good good good good good good fine real alright good good good good good good alright
  B1A4  ,너는 내가 필요해,baby umm baby baby need need need baby need need need need need need need need need baby need need need right right right
  FTISLAND (FT아일랜드)  ,Freedom,yes crazy moment emotion rock music let music nobody music let rockin floor let party let freedom freedom freedom camera action show time emotion rock music let music nobody music let rollin tonight night party freedom freedom freedom party let freedom freedom freedom party let freedom freedom freedom freedom freedom freedom freedom freedom freedom party let freedom freedom get get feel stop make stop refuse stop make keep get start get scream follow follow baby shake stop make stop refuse stop make keep stop get let get start get let get start get let get start get stop free amazing loud loud light loud loud right right right stop stop stop stop
  걸스데이  ,THIRSTY,thirsty thirsty thirsty thirsty dry thirsty dry baby baby get get get get thirsty dry dry dry dry dry dry dry dry dry dry dry dry dry dry dry dry dry dry dry thirsty dry dry dry dry dry dry dry dry dry thirsty thirsty far away
  라붐 (LABOUM)  ,겨울동화 (Inst.),star star star star star star god love hug star star star star star star shoot shin shoot shoot shin shoot fall fall shoot shin shoot shoot shin shoot snow snow
  Red Velvet (레드벨벳)  ,Power Up,banana banana banana banana banana banana banana banana summer magic ocean power banana banana banana banana banana banana let power let power power banana banana banana banana banana banana let power mine power let power banana banana banana banana banana banana let power want want take take take dive dive nana nana nana nana nana nana sky nana nana sky nana nana let let let
  오마이걸  ,LIAR LIAR,liar liar liar liar liar yaya look liar liar liar liar liar liar liar liar liar liar friend yaya look liar liar liar liar yaya liar liar liar liar liar liar liar freedom yaya liar liar liar liar liar liar liar liar liar liar liar liar get take liar yaya liar liar liar liar liar yaya
  러블리즈  ,그대에게,
  B1A4  ,함께,zoom goal love love love
  엔플라잉 (N.Flying)  ,Let Me Show You (Inst.),road wild life emotion volcano thought feel feel take know let show let show let show let show let show let show let show let show let show let show let show let show young free tornado close back never even
  신화  ,붉은 노을,girl nobody world com atcha mind body soul beautiful
  오하영 (에이핑크)  ,Don`t Make Me Laugh,chocolate ice thing day love heart beat dreamy melody story story mind end know imagine end know imagine know imagine care happy favorite sunny right happy right
  VIXX (빅스)  ,다이너마이트,girl mind mind mind maybe shot shot time night shake girl mind night shake yes night story dynamite girl dynamite shake girl mind let shake get come get come get late jealous moon girl dynamite dynamite dynamite girl dynamite dynamite dynamite girl dynamite dynamite dynamite dynamite right
  걸스데이  ,Easy Go.,bang bang sha sha move body boy bang bang come shy shy come come easy easy easy easy easy easy easy boy hot hot easy easy easy easy easy easy easy boy hot hot easy easy easy easy easy easy easy boy hot hot easy easy easy easy easy easy easy boy hot hot shy shy answer easy easy easy easy easy easy easy boy hot hot easy easy easy easy easy easy easy boy hot hot easy easy easy easy easy easy easy boy hot hot easy easy easy easy easy easy easy boy hot hot slowly actually
  에이프릴 (APRIL)  ,Wake Up,love love love love love love love love make wake make make love god god
  4minute  ,No Love,baby sorry bye bye love baby love bye baby bye love baby love lose wait sing wait sing fall lose wait sing fall lose lonely fine fine good good love love love love love love love good good love love love love love love love never ever long long never never ever long never never ever
  걸스데이  ,I`ll Be Yours,baby wee baby baby minute baby wee popping champagne baby minute baby baby boy night step baby baby baby minute baby check come inside feel chic step flower good maybe maybe maybe right right maybe
  Red Velvet (레드벨벳)  ,멋있게 (Sassy Me),dingy dangy dangy sky fire star dingy dangy dangy dingy dangy dangy ttururuh ttururuh alright sassy tonight sassy shhh sassy get sassy beat runway universe sassy dingy touch light sassy dingy sassy dingy yes
  러블리즈  ,Candy Jelly Love,candy candy life life love love come best best jelly jelly ever
  뉴이스트 W  ,지금까지 행복했어요 (BAEKHO SOLO),
  송유빈  ,뼛속까지 너야 (Feat. 허타 Of BTOB),girl girl girl alright gloomy lonely always
  ITZY (있지)  ,달라달라,people sorry care care care sorry way life style sorry care people talkin chin head chin head dreamin keep keep get keep keep keep get keep keep sorry sorry bad bad bad dreamin back dreamin back really nope
  브로맨스 (VROMANCE)  ,꽃 (Prod. 정키),babe
  2NE1  ,날 따라 해봐요,quick feel tonight thang thang minzy minzy step step sky thang thang bang bang bang bang bang minzy minzy come come let show follow get handle say let get let get sing get sing somethin real good corby corby bang
"  강승윤 ,  MINO (송민호)  ",문 (Prod. by ZICO) (Inst.),please god please god please god please god please god please god mercy mercy mercy mercy mercy mercy ego
  소녀시대 (GIRLS` GENERATION)  ,1 년 後 (One Year Later) (제시카&온유),
  카라  ,Idiot,idiot idiot idiot idiot idiot idiot
  CNBLUE (씨엔블루)  ,One Time,tap tap pain gain fire time time time time time tap doubt way way time time time time time mind let world top world time time time time time time time time time time look slow stop relax look slow high high ready ready sir ready sir well yes
  오마이걸  ,Checkmate,game piece game plan alright get right right easy easy easy
  원어스 (ONEUS)  ,HERO,star star man flyaway hero fly hero fly hero hero fate zero baby heracles fly hero fly hero peace day hero hero hero hero fly hero hero hero hero hero hero hero fly hero hero hero hero fall fall shin shin stop stop kill scary spider strong flyaway
  오마이걸  ,SAY NO MORE,hahaha baby baby baby baby baby baby baby baby baby say wait stay wait stay wait wait wait stay wait
  신화  ,T.O.P. (Edit Ver.),cash flash light light midst side puttin cornin town love twinkling paradise life way twinkling paradise life way twinkling paradise life way twinkling paradise life way get keep makin see stand get niggas know see stand last past good flippin wild alone alone
  솔지  ,종로에서 (Chinese Ver.),
  펜타곤  ,보낼 수밖에,
  크로스진 (CROSS GENE)  ,White mind,eye toxic open forget let forget let forget let black white black white black white never never never never never never never
  현아  ,Very Hot (Feat. 리원),baby hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot
  원어스 (ONEUS)  ,태양이 떨어진다 (Twilight),twilight twilight twilight twilight twilight twilight twilight twilight twilight twilight fallin fallin
  신화  ,비밀 (My Own Secret),baby stay true
  SHINee (샤이니)  ,재연 (An Encore),
  동방신기 (TVXQ!)  ,Crazy Love,love baby heart love baby heart baby love time love baby heart love hurt get get get get much crazy enough crazy enough crazy enough crazy enough crazy
  SHINee (샤이니)  ,다이너마이트 (Dynamite),side attention side feel feel tonight feel come get come get come get tonight
  S.E.S.  ,Twilight Zone,love baby thing zone baby everything everything bond trueuse beach love till love foever heart baby bed baby girl everything dream team zone baby sign candle light zone baby holy tonight love walk make fill touch find sing love see love twilight love goodbye search twilight baby love beween lonely precious sweet twilight light twilight together ever together never alight
  김남주 (에이핑크)  ,Stay With Me (Feat. 박준호 (PULLIK)),stay love love need pride love love babe look mirror baby baby talk stay love love stay love love love make bleed stop still
  FTISLAND (FT아일랜드)  ,Troublemaker,trouble trouble trouble trouble fly fly fly fly high high high high
"  용준형 ,  비투비  ",시간이 흐른 뒤엔,
  JYJ  ,I.D.S (I Deal Scenario),plan plan scenario scenario baby fall love fall love fall love plan plan story plan plan deal scenario deal deal deal scenario deal deal deal scenario deal deal deal scenario baby scenario deal deal deal scenario deal deal deal scenario deal deal deal scenario deal deal deal scenario deal deal deal scenario deal deal deal scenario deal deal deal scenario deal deal deal scenario deal deal deal deal deal away away
  SHINee (샤이니)  ,1 of 1,shinee baby dream girl dream girl dream girl dream girl baby baby dream girl dream girl dream girl dream girl stop world dream girl dream girl dream girl dream girl dream girl dream girl dream girl dream girl girl baby beautiful back
  EXO  ,"Baby, Don`t Cry (人魚的眼淚)",jiu bie zai hao jiu zou dao hen shang guo shi bie ren zhi shi hua shao jiu jiao huan shang hen baby cry tonight dang hei zai liang lai baby cry tonight jiu dang mei sheng guo yang dou hui hua cheng pao yang dao zhi dao cry cry fen kai fang xin fang jiu jie shou geng duo ren hai geng jia bei shine tai chan lan chu lai zheng lang sui jiu lai baby cry bao feng lai baby cry tonight hao hen shi dan shun jian gou yan chang que yao song kai cry cry jiu rang dao chu yin yin chen cheng wei bie kuai yao zhi wei shi zhen yue gui wang men shi cry bei shang luo lei duo cry yao yao zheng dang zhe qie dou kai shi beng cry rang bao liu zui hou huo zhe jiang jie hui mie shen chong man baby sheng liu tang zhe chun jie baby cry tonight dang hei zai liang lai baby cry tonight jiu dang mei sheng guo yang dou hui hua cheng pao yang yao dou zhi dao cry cry fen kai jiu kan chen lai zai cai cry cry cry qing xiang jing shi yuan qing ming xiang shang dou ting tonight qing xing ning shi qing qing zhi qing xiang yan jing lian guan guo mian gan yuan nan baby lian sun shuo neng baby xian tong wei yuan leng baby baby yan guang tong yuan yuan baby xian yong long tong yong yong
