artist,title,English_clean_lyric
  스틸로빌 (Stylo-Bille)  ,Self talk (Feat. Hash Swan),pray self pray self talk soliloquy way worry weakness blurry morning day pray aint way respect livin life peace fame make song hooh alpha male step pray self pray self talk soliloquy way worry weakness blurry morning day pray aint way chill sorry mom mom nothing till mama needa set shit need pardon heaven set think needa say think cheap free peaceful errday errday faith soliloquy cheap good free french cheap free peaceful errday errday faith soliloquy cheap sorry firstly still anymore anymore
  PEEJAY  ,Out Of My Mind (OOMM) (Feat. G2 & Keith Ape),let ride cruiseship morphine shit shit design life bape cameo dank eye high town outta world fuckin mind mind mind mind mind mind mind mind mind mind get lawwd swag take bad bullshit high vibes cameo fly already
  Mike Jones  ,I Know (Feat. Trey Songz),house car thing baby trey songz jones girl superstar rollin car boy baby jones girl superstar rollin car cha boy chorus chu superstar rollin car boy chu superstar rollin car cha boy mike jones fame fame world trippin girl deal grill baby money car baby girl change thick baby lover friend baby house couch house couch house girl chorus mike jones trippin money trippin bout car everythang boy chick care shine time care money stay home forget trip night squeeze time light night squeeze time call baby girl tenderoni fame girl baby girl tenderoni cause trey songz boy oiii boy oiii boy cha boy songz hjk lose lose lose wrong wrong get tell come take keep keep trill fame win say say say spend love wine dine get takin hug blind hug blind som come call som intro fancy wit cha songz mike fancy wit songz fancy wit cha fancy wit songz befo real everythang thin right right right couch songz cha everytime girl foreign long tight tight light chorus wit yah still still still never alone never still never alone never still twice already close rather lonely still still
  BewhY (비와이)  ,유혹,night god help god helper flex night god help call call call flex evil evil evil long long
  닥터심슨 (Dr.Simpson)  ,머리 어깨 발 무릎 너의 입술 (Inst.),fta day work deep heart fair hard
  방탄소년단  ,여기 봐,holy shhh seoul city tragedy baby bless baby mon genie weenie mini mercedes miny mind come come show get let switch let walk get come minute baby girl teenie menie pretty
  MC몽  ,독(毒),tell tell
  다이나믹 듀오  ,Bonus Track Sad Cafe (Fractal Robotic Duo Remix),shinny night rain time cafe time shinny night rain time forget man life shinny night rain time cafe shinny night rain time cafe fall fall till fall let fall sad sad cafe simple sad sad softly softly softly softly
  이현도  ,Disater`s Orbit,hip hop deux
  BIGBANG  ,Forever With You,life love drama love girl love love luv pretty forever long together forever
  Macklemore  ,Excavate (Feat. Saint Claire),lung heart peel bone window shadow pain verse macklemore world notebook thought body vessel something year kid headphone ear hallway dreamin idea sound cause music mirror towards name worth intention question question bottom respect love life check chorus saint claire lung heart peel bone window shadow pain peace peace peace verse macklemore vision death people baby cadillac hearse block fear regret success life rest achievement dollar achievement follower achievement accolade achievement daughter morning bein father eyelid chance bein kid light saxophone coltrane tender laying turn headphone couple mile road excavate chorus saint claire lung heart peel bone window shadow pain peace peace peace outro macklemore hold light study part book mind bone home life light nobody light study part book mind bone home life light nobody gemini fill excavate read judge love write get spirit win coverin round look head step remember rock head love win fill excavate find find find surround keep die wakin hearin sing start glow start blow fill excavate find find find read head leave cut watch hold read head leave cut watch pour close fifty correct pour blue great alive good great great great great light snow pour open hard flesh hard open hard flesh hard away forward north away ever along away sometimes sometimes
  기리보이  ,밤에들어갈게 (Feat. 김승민),weeknd beat masterpiece vinxen kiss feel crucify goyard high right yup
  제이에이 (JA)  ,바보일기 (Feat. 수다쟁이),drum bass tape thanks air force rap beat hell freestyle mic boy
  The Roots  ,I Don`t Care,chorus sung care bassline drumline bangin move move somebody flow head louse trol dig name somethin hate care way monster corner nobody card spit passenger cockpit time comin scramble cat thing man eagle mind example chorus thought superfans ground area powder walk crook brother talk move til kid lot men bid mayhem lot money money game survival rival knife slug flyin spiral wicked viral bubblin pride rhythm guide rob somethin volume chorus thought waistline face kinda game bumpin spark waste time mark dumpin cuttin law start route right cousin relaxed light tonight brother percussion kinetic fame street credit cat music record player dope rhyme sayer ink cake layer stack comin weight mistake right make know say con say know spit cause get put certify come get take turn catch bear fly make ramble run fall chowder think shit know make make fill diseased greed follow follow guy involve come frontin get love get get regret move live get false black thought witcha green black red strong riq mic special sick shit hot long real dangerous prime black narc hot marchin real gluttony niggaz black sweet bassline trick nothin nightclubbin shit sweet dirty black gettin real long away really less dealt back never never really really philly perhaps philly back right
  솔희 (SOHLHEE)  ,LADY,boy lady lady lady lady love love lady lady say say say say lady lady lady
  마부스 (Maboos)  ,Mama (Feat. 엄마),song mom everything tiger pay day step promise mama reason mama mama mama mama mama mama mama mama mama title mama reason mama mama mama mama mama mama reason mama mama mama mama mama get get give believe believe believe back queen queen bible queen queen queen queen never
  Beat Assailant  ,Hard Twelve - The Ante,game nigger doin burglary cuttin surgery nigger heard henny money money bass pound sound money something gots intro shae dutch citgo time aint shit vibe shit rhyme twelve doubt twelve pay double field nigger cause rap money milk hate work dice blood flowin vein mother load whack shit disgust track nigger album song okay ten rhymin beat track dozen bang kong ship punk money stay side dice money twelve doubt twelve suppose get put put scammed cook shooken gettin get get keep come rock get lay listen shit fail buy get speak tooken get ante roll take king comming win put spin fail know hot indo violent hard hard hard mad ice cold showin wrong long dirty hard likes grin hard hard fools really really back never twelve well back never
